clean_text,sentiment
sejauh yang saya tahu pelaksanaan mbg berbeda di tiap daerah untuk saat ini,neutral
yang saya lihat kebijakan ini cukup bermanfaat bagi keluarga mantap sih,positive
sejauh yang saya tahu masyarakat masih mengikuti perkembangan program hingga sekarang,neutral
yang saya baca masyarakat masih mengikuti perkembangan program secara umum,neutral
informasinya topik mbg sering dibahas di media,neutral
setahu saya topik mbg sering dibahas di media,neutral
menurut saya pelaksanaan program berjalan cukup baik buat masyarakat kecil,positive
dari berita banyak pihak memantau perkembangan mbg secara umum sih,neutral
informasinya pelaksanaan program masih dievaluasi untuk saat ini,neutral
kalau dilihat pelaksanaan program berjalan cukup baik,positive
di daerah saya pelaksanaan program berjalan cukup baik,positive
yang saya baca program mbg masih berjalan bertahap untuk saat ini,neutral
informasinya banyak pihak memantau perkembangan mbg,neutral
sejauh ini langkah ini layak diapresiasi untuk masa depan anak,positive
jujur pelaksanaan program berjalan cukup baik,positive
jujur anak anak terlihat lebih semangat belajar,positive
informasinya masyarakat masih mengikuti perkembangan program di beberapa wilayah,neutral
menurut saya anggaran program memunculkan pertanyaan,negative
saya lihat program ini melibatkan sekolah dan pemerintah secara umum,neutral
yang saya baca program ini melibatkan sekolah dan pemerintah hingga sekarang,neutral
beberapa warga mengeluhkan implementasi di lapangan masih kurang maksimal nih,negative
menurut saya manfaat program mulai terasa buat masyarakat kecil,positive
setahu saya progam mbg masih berjalan bertahap hingga sekarang,neutral
yang saya lihat pelaksanaan program berjalan cukup baik semoga makin baik sih,positive
yang saya baca pelaksanaan progam masih dievaluasi nih,neutral
saya lihat pelaksanaan mbg berbeda di tiap daerah untuk saat ini,neutral
saya lihat banyak pihak memantau perkembangan mbg,neutral
yang saya lihat kebijakan ini cukup bermanfaat bagi keluarga,positive
dari berita program mbg masih berjalan bertahap untuk saat ini,neutral
menurut saya masih ada laporan masalah teknis smoga diperbaiki wkwk,negative
saya masih melihat anggaran program memunculkan pertanyaan nih,negative
beberapa warga mengeluhkan pengawasan program perlu ditingkatkan perlu evaluasi sih,negative
jujur progam ini meringankan beban orang tua,positive
yang saya lihat mbg membantu anak sekolah mendapatkan makanan bergizi,positive
yang saya lihat program ini membantu pemenuhan gizi siswa mantap sih,positive
kalau tidak salah pelaksanaan mbg berbeda di tiap daerah ya,neutral
beberapa warga mengeluhkan anggaran program memunculkan pertanyaan,negative
informasinya progam ini melibatkan sekolah dan pemerintah untuk saat ini nih,neutral
buat saya mbg membantu anak sekolah mendapatkan makanan bergizi,positive
sejauh ini program ini membantu pemenuhan gizi siswa,positive
buat saya program ini membantu pemenuhan gizi siswa untuk masa depan anak,positive
menurut saya pengawasan progam perlu ditingkatkan,negative
saya masih melihat masih ada kendala distribusi wkwk,negative
setelah program brjalan langkah ini layak diapresiasi,positive
yang saya baca pelaksanaan mbg berbeda di tiap daerah di beberapa wilayah,neutral
yang saya lihat manfaat program mulai terasa,positive
jujur saja pengawasan program perlu ditingkatkan perlu evaluasi,negative
jujur saja masih ada kendala distribusi ke depannya,negative
jujur mbg membantu anak sekolah mendapatkan makanan bergizi untuk masa depan anak sih,positive
yang saya baca pelaksanaan program masih dievaluasi,neutral
menurut saya implementasi di lapangan masih kurang maksimal semoga diperbaiki,negative
jujur saja pengawasan program perlu ditingkatkan semoga diperbaiki,negative
setelah program berjalan mbg membantu anak sekolah mendapatkan makanan bergizi semoga berlanjut,positive
sejauh ini anak anak terlihat lebih semangat belajar untuk masa depan anak,positive
kalau tidak salah program mbg masih berjalan bertahap di beberapa wilayah,neutral
setelah program berjalan kebijakan ini cukup bermanfaat bagi keluarga semoga berlanjut,positive
kalau tidak salah topik mbg sering dibahas di media,neutral
menurut saya kebijakan ini cukup bermanfaat bagi keluarga,positive
setahu saya pelaksanaan mbg berbeda di tiap daerah di beberapa wilayah,neutral
sejauh yang saya tahu topik mbg sering dibahas di media,neutral
yang saya baca topik mbg sering dibahas di media untuk saat ini,neutral
kalau dilihat langkah ini layak diapresiasi semoga berlanjut,positive
setahu saya program mbg masih berjalan bertahap,neutral
dari berita pelaksanaan mbg berbeda di tiap daerah,neutral
sejauh ini program ini meringankan beban orang tua semoga makin baik,positive
setahu saya topik mbg sering dibahas di media,neutral
jujur program ini membantu pemenuhan gizi siswa semoga makin baik ya,positive
di daerah saya program ini membantu pemenuhan gizi siswa buat masyarakat kecil,positive
yang saya lihat anak anak terlihat lebih semangat belajar,positive
sejauh yang saya tahu progam ini melibatkan sekolah dan pemerintah,neutral
menurut saya pelaksanaan mbg belum merata semoga diperbaiki,negative
buat saya kebijakan ini cukup bermanfaat bagi keluarga,positive
yang saya lihat mbg membantu anak sekolah mendapatkan makanan bergizi mantap sih ya,positive
di daerah saya program ini meringankan beban orang tua buat masyarakat kecil,positive
saya masih melihat implementasi di lapangan masih kurang maksimal perlu evaluasi,negative
sejauh yang saya tahu program ini melibatkan sekolah dan pemerintah untuk saat ini,neutral
setahu saya banyak pihak memantau perkembangan mbg,neutral
setelah program berjalan program ini membantu pemenuhan gizi siswa untuk masa depan anak,positive
informasinya pelaksanaan mbg berbeda di tiap daerah,neutral
menurut saya masih ada laporan masalah teknis,negative
kalau tidak salah banyak pihak memantau perkembangan mbg untuk saat ini,neutral
saya masih melihat masih ada laporan masalah teknis ke depannya,negative
di daerah saya mbg membantu anak sekolah mendapatkan makanan bergizi untuk masa depan anak,positive
yang saya lihat anak anak terlihat lebih semangat belajar,positive
kalau dilihat program ini membantu pemenuhan gizi siswa buat masyarakat kecil,positive
di daerah saya mbg membantu anak sekolah mendapatkan makanan bergizi mantap sih,positive
setelah program berjalan pelaksanaan program berjalan cukup baik,positive
sejauh ini program ini meringankan beban orang tua buat masyarakat kecil,positive
yang saya baca banyak pihak memantau perkembangan mbg secara umum,neutral
dari berita topik mbg sering dibahas di media di beberapa wilayah,neutral
di daerah saya program ini meringankan beban orang tua semoga berlanjut,positive
buat saya program ini membantu pemenuhan gizi siswa,positive
kalau dilihat program ini meringankan beban orang tua,positive
saya masih melihat anggaran program memunculkan pertanyaan perlu evaluasi,negative
informasinya pelaksanaan program masih dievaluasi,neutral
menurut saya masih ada kendala distribusi,negative
jujur saja anggaran program memunculkan pertanyaan,negative
yang saya lihat langkah ini layak diapresiasi semoga berlanjut,positive
di daerah saya anak anak terlihat lebih semangat belajar untuk masa depan anak,positive
setelah program berjalan mbg membantu anak sekolah mendapatkan makanan bergizi,positive
di daerah saya anak anak terlihat lebih semangat belajar mantap sih,positive
jujur saja implementasi di lapangan masih kurang maksimal,negative
saya masih melihat pengawasan program perlu ditingkatkan perlu evaluasi,negative
dari berita program ini melibatkan sekolah dan pemerintah di beberapa wilayah,neutral
menurut saya anggaran program memunculkan pertanyaan semoga diperbaiki,negative
di daerah saya anak anak terlihat lebih semangat belajar semoga makin baik,positive
yang saya lihat anak anak terlihat lebih semangat belajar buat masyarakat kecil,positive
menurut saya mbg membantu anak sekolah mendapatkan makanan bergizi untuk masa depan anak,positive
buat saya program ini membantu pemenuhan gizi siswa,positive
kalau dilihat program ini meringankan beban orang tua,positive
beberapa warga mengeluhkan masih ada laporan masalah teknis,negative
setelah program berjalan anak anak terlihat lebih semangat belajar semoga makin baik wkwk,positive
sejauh ini program ini meringankan beban orang tua semoga berlanjut sih,positive
dari berita banyak pihak memantau perkembangan mbg sih,neutral
dari berita masyarakat masih mengikuti perkembangan program untuk saat ini ya,neutral
setelah program berjalan langkah ini layak diapresiasi sih,positive
informasinya program mbg masih berjalan bertahap hingga sekarang,neutral
kalau tidak salah masyarakat masih mengikuti perkembangan program,neutral
sejauh ini langkah ini layak diapresiasi semoga makin baik,positive
buat saya mbg membantu anak sekolah mendapatkan makanan bergizi mantap sih,positive
beberapa warga mengeluhkan anggaran program memunculkan pertanyaan semoga diperbaiki,negative
jujur program ini meringankan beban orgtua untuk masa depan anak,positive
sejauh yang saya tahu program ini melibatkan sekolah dan pemerintah secara umum,neutral
setelah program berjalan pelaksanaan program berjalan cukup baik,positive
buat saya program ini membantu pemenuhan gizi siswa,positive
yang saya lihat pelaksanaan program berjalan cukup baik,positive
buat saya kebijakan ini cukup bermanfaat bagi keluarga,positive
yang saya lihat langkah ini layak diapresiasi buat masyarakat kecil,positive
kalau dilihat pelaksanaan program berjalan cukup baik,positive
jujur mbg membantu anak sekolah mendapatkan makanan bergizi semoga berlanjut,positive
kalau dilihat anak anak terlihat lebih semangat belajar buat masyarakat kecil,positive
setelah program berjalan langkah ini layak diapresiasi semoga berlanjut,positive
buat saya anak anak terlihat lebih semangat belajar,positive
buat saya program ini membantu pemenuhan gizi siswa semoga makin baik,positive
buat saya anak anak terlihat lebih semangat belajar,positive
kalau dilihat program ini meringankan beban orang tua untuk masa depan anak,positive
saya masih melihat pengawasan program perlu ditingkatkan ke depannya,negative
yang saya lihat mbg membantu anak sekolah mendapatkan makanan bergizi buat masyarakat kecil,positive
yang saya baca topik mbg sering dibahas di media di beberapa wilayah,neutral
kalau dilihat pelaksanaan program berjalan cukup baik buat masyarakat kecil,positive
saya lihat topik mbg sering dibahas di media di beberapa wilayah,neutral
setahu saya banyak pihak memantau perkembangan mbg secara umum,neutral
sejauh ini langkah ini layak diapresiasi semoga berlanjut,positive
setahu saya topik mbg sering dibahas di media untuk saat ini,neutral
kalau tidak salah topik mbg sering dibahas di media hingga sekarang,neutral
jujur anak anak terlihat lebih semangat belajar untuk masa depan anak,positive
sejauh yang saya tahu banyak pihak memantau perkembangan mbg di beberapa wilayah,neutral
yang saya lihat program ini meringankan beban orang tua buat masyarakat kecil,positive
yang saya lihat manfaat program mulai terasa,positive
buat saya pelaksanaan program berjalan cukup baik ya,positive
menurut saya program ini meringankan beban orang tua semoga makin baik,positive
yang saya lihat program ini meringankan beban orang tua,positive
yang jadi masalah implementasi di lapangan masih kurang maksimal ke depannya nih,negative
di daerah saya program ini meringankan beban orgtua semoga makin baik,positive
sejauh yang saya tahu program ini melibatkan sekolah dan pemerintah di beberapa wilayah,neutral
dari berita masyarakat masih mengikuti perkembangan program,neutral
dari berita masyarakat masih mengikuti perkembangan program di beberapa wilayah,neutral
jujur kebijakan ini cukup bermanfaat bagi keluarga,positive
setahu saya masyarakat masih mengikuti perkembangan program secara umum,neutral
di daerah saya pelaksanaan program berjalan cukup baik,positive
jujur kebijakan ini cukup bermanfaat bagi keluarga,positive
menurut saya kebijakan ini cukup bermanfaat bagi keluarga,positive
jujur pelaksanaan program berjalan cukup baik mantap sih,positive
yang saya lihat manfaat program mulai terasa mantap sih wkwk,positive
saya lihat masyarakat masih mengikuti perkembangan program untuk saat ini,neutral
setahu saya masyarakat masih mengikuti perkembangan program hingga sekarang,neutral
setahu saya masyarakat masih mengikuti perkembangan program,neutral
setelah program berjalan program ini meringankan beban orang tua,positive
yang saya lihat langkah ini layak diapresiasi mantap sih sih,positive
kalau dilihat langkah ini layak diapresiasi,positive
jujur kebijakan ini cukup bermanfaat bagi keluarga mantap sih,positive
kalau dilihat mbg membantu anak sekolah mendapatkan makanan bergizi,positive
jujur pelaksanaan program berjalan cukup baik semoga berlanjut,positive
